# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
RP13-582O9.5	ENSG00000253716	ENST00000524335	antisense	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RP13-582O9.7	ENSG00000272172	ENST00000607376	antisense	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
RP13-923O23.6	ENSG00000253334	ENST00000524337	antisense	0	0	0	8	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
RP1L1	ENSG00000183638	ENST00000329335	processed_transcript	0	0	0	14	0	0	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0
RP1L1	ENSG00000183638	ENST00000382483	protein_coding	0	5	17	8	5	0	1	0	0	0	0	0	2	17	0	0	0	0	0	0	0	5	0
RP4-676L2.1	ENSG00000260253	ENST00000567818	sense_overlapping	0	0	0	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1047A19.4	ENSG00000255164	ENST00000530223	antisense	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
RP5-1047A19.6	ENSG00000255530	ENST00000525753	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
RP5-855D21.1	ENSG00000272240	ENST00000606572	antisense	0	0	0	7	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
RP5-855D21.2	ENSG00000273402	ENST00000610248	antisense	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
RP5-855D21.3	ENSG00000272812	ENST00000609090	sense_intronic	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
RPL23AP53	ENSG00000223508	ENST00000521854	transcribed_processed_pseudogene	0	0	0	28	0	0	0	0	0	0	15	0	0	0	12	0	0	0	0	0	0	0	1
RPL23AP53	ENSG00000223508	ENST00000606507	processed_transcript	0	0	0	7	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3
RPL23AP53	ENSG00000223508	ENST00000606975	processed_transcript	0	0	0	39	0	0	0	0	0	0	13	0	8	0	15	0	0	0	0	0	0	0	3
RPL30	ENSG00000156482	ENST00000287038	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
RPL30	ENSG00000156482	ENST00000396070	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
RPL30	ENSG00000156482	ENST00000517489	retained_intron	0	0	0	5	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	1
RPL30	ENSG00000156482	ENST00000517805	processed_transcript	0	0	0	5	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	3
RPL30	ENSG00000156482	ENST00000518164	processed_transcript	0	0	0	9	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	1
RPL30	ENSG00000156482	ENST00000518850	nonsense_mediated_decay	0	0	0	6	1	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	1
RPL30	ENSG00000156482	ENST00000520998	retained_intron	0	0	0	5	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1
RPL30	ENSG00000156482	ENST00000521112	retained_intron	0	0	0	5	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1
RPL30	ENSG00000156482	ENST00000521291	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
RPL30	ENSG00000156482	ENST00000521534	retained_intron	0	0	0	5	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	3
RPL30	ENSG00000156482	ENST00000521726	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
RPL30	ENSG00000156482	ENST00000522156	processed_transcript	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3
RPL30	ENSG00000156482	ENST00000523172	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
RPL3P10	ENSG00000243095	ENST00000476002	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RPL5P23	ENSG00000240395	ENST00000496040	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RPL7	ENSG00000147604	ENST00000352983	protein_coding	0	1	0	6	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	1
RPL7	ENSG00000147604	ENST00000396465	protein_coding	0	1	0	6	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	1
RPL7	ENSG00000147604	ENST00000396466	protein_coding	0	1	0	6	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	1
RPL7	ENSG00000147604	ENST00000396467	protein_coding	0	1	0	6	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1
RPL7	ENSG00000147604	ENST00000431653	protein_coding	0	0	0	7	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2
RPL7	ENSG00000147604	ENST00000435330	protein_coding	0	0	0	7	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2
RPL7	ENSG00000147604	ENST00000466821	retained_intron	0	0	0	6	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	3
RPL7	ENSG00000147604	ENST00000487500	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5
RPL8	ENSG00000161016	ENST00000262584	protein_coding	0	1	0	3	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
RPL8	ENSG00000161016	ENST00000394920	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
RPL8	ENSG00000161016	ENST00000525232	retained_intron	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
RPL8	ENSG00000161016	ENST00000526668	retained_intron	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
RPL8	ENSG00000161016	ENST00000527914	protein_coding	0	1	0	3	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
RPL8	ENSG00000161016	ENST00000528296	processed_transcript	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
RPL8	ENSG00000161016	ENST00000528957	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
RPL8	ENSG00000161016	ENST00000529163	processed_transcript	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
RPL8	ENSG00000161016	ENST00000529920	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
RPL8	ENSG00000161016	ENST00000531767	retained_intron	0	0	0	3	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
RPL8	ENSG00000161016	ENST00000531975	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
RPL8	ENSG00000161016	ENST00000532702	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
RPL8	ENSG00000161016	ENST00000533397	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1
RPL8	ENSG00000161016	ENST00000534781	retained_intron	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2
RPS10P16	ENSG00000239917	ENST00000483812	unprocessed_pseudogene	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000009589	protein_coding	0	0	0	6	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000518875	protein_coding	0	0	0	6	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000519369	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000519606	protein_coding	0	0	0	6	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000519807	protein_coding	0	0	0	6	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000520490	processed_transcript	0	0	0	6	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000520627	protein_coding	0	0	0	6	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000521262	protein_coding	0	0	0	6	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000521289	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	1
RPS20	ENSG00000008988	ENST00000523936	protein_coding	0	0	0	6	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
RPS20	ENSG00000008988	ENST00000524349	protein_coding	0	0	0	6	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
RPS20P21	ENSG00000244295	ENST00000466859	processed_pseudogene	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3
RRM2B	ENSG00000048392	ENST00000251810	protein_coding	0	1	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
RRM2B	ENSG00000048392	ENST00000395910	retained_intron	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
RRM2B	ENSG00000048392	ENST00000395912	protein_coding	0	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0
RRM2B	ENSG00000048392	ENST00000517517	retained_intron	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RRM2B	ENSG00000048392	ENST00000519125	retained_intron	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
RRM2B	ENSG00000048392	ENST00000519317	protein_coding	0	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0
RRM2B	ENSG00000048392	ENST00000519962	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
RRM2B	ENSG00000048392	ENST00000522368	protein_coding	0	1	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0
RRM2B	ENSG00000048392	ENST00000522394	nonsense_mediated_decay	0	1	0	2	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0
RRM2B	ENSG00000048392	ENST00000523957	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RRS1	ENSG00000179041	ENST00000320270	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
RSPO2	ENSG00000147655	ENST00000276659	protein_coding	0	0	1	8	2	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1
RSPO2	ENSG00000147655	ENST00000378439	protein_coding	0	0	1	8	2	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1
RSPO2	ENSG00000147655	ENST00000517781	protein_coding	0	0	1	8	2	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	2
RSPO2	ENSG00000147655	ENST00000517939	protein_coding	0	0	1	8	2	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	3
RSPO2	ENSG00000147655	ENST00000520026	protein_coding	0	0	0	4	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0
RSPO2	ENSG00000147655	ENST00000521502	protein_coding	0	0	1	5	0	0	0	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0	0
RSPO2	ENSG00000147655	ENST00000521757	protein_coding	0	0	0	4	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
RSPO2	ENSG00000147655	ENST00000521956	protein_coding	0	0	0	7	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	2
RSPO2	ENSG00000147655	ENST00000522333	protein_coding	0	0	0	4	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
RUNX1T1	ENSG00000079102	ENST00000265814	protein_coding	0	0	0	11	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000360348	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000396218	protein_coding	0	0	0	10	7	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000422361	protein_coding	0	1	0	9	0	1	1	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000436581	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000517493	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000517792	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
RUNX1T1	ENSG00000079102	ENST00000517919	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000518256	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000518317	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000518449	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000518823	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000518832	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000518844	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000518954	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000518992	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000519061	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000519422	nonsense_mediated_decay	0	0	0	4	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000519577	nonsense_mediated_decay	0	0	0	4	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000519847	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000520172	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000520428	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000520556	protein_coding	0	1	0	3	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000520583	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000520724	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000520974	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000521054	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000521078	retained_intron	0	0	0	8	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000521319	protein_coding	0	1	0	3	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000521375	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000521553	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
RUNX1T1	ENSG00000079102	ENST00000521733	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000521751	nonsense_mediated_decay	0	0	0	8	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000521897	nonsense_mediated_decay	0	0	0	4	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000521902	nonsense_mediated_decay	0	0	0	4	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000522065	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000522163	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000522316	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000522467	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000522860	processed_transcript	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000523168	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000523290	retained_intron	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000523629	protein_coding	0	0	0	11	7	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
RUNX1T1	ENSG00000079102	ENST00000524215	nonsense_mediated_decay	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
SAMD12	ENSG00000177570	ENST00000314727	protein_coding	0	2	0	6	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0
SAMD12	ENSG00000177570	ENST00000409003	protein_coding	0	2	0	33	27	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	1	0
SAMD12	ENSG00000177570	ENST00000445741	nonsense_mediated_decay	0	1	0	8	1	0	0	0	0	0	0	0	7	0	1	0	0	1	0	0	0	0	0
SAMD12	ENSG00000177570	ENST00000453675	protein_coding	0	2	0	28	2	0	0	0	0	0	20	0	7	0	0	0	0	1	0	0	0	1	0
SAMD12	ENSG00000177570	ENST00000524796	protein_coding	0	2	0	24	0	0	0	0	0	0	18	0	7	0	0	0	0	1	0	0	0	1	0
SAMD12	ENSG00000177570	ENST00000526328	protein_coding	0	1	0	7	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	1	0
SAMD12	ENSG00000177570	ENST00000526765	protein_coding	0	1	0	7	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	1	0
SAMD12	ENSG00000177570	ENST00000527515	processed_transcript	0	1	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	1
SBF1P1	ENSG00000248522	ENST00000444527	processed_pseudogene	0	0	0	38	0	0	0	0	0	0	1	0	0	0	37	0	0	0	0	0	0	0	0
SBSPON	ENSG00000164764	ENST00000297354	protein_coding	0	1	2	7	5	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	0
SBSPON	ENSG00000164764	ENST00000519697	processed_transcript	0	0	0	10	0	0	0	0	0	0	3	0	4	0	3	0	0	0	0	0	0	0	0
SCARA3	ENSG00000168077	ENST00000301904	protein_coding	0	0	0	10	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
SCARA3	ENSG00000168077	ENST00000337221	protein_coding	0	0	0	10	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
SCARA5	ENSG00000168079	ENST00000301906	protein_coding	0	1	0	12	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	1
SCARA5	ENSG00000168079	ENST00000354914	protein_coding	0	4	0	20	8	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	4	1
SCARA5	ENSG00000168079	ENST00000380385	protein_coding	0	3	0	21	8	0	1	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3	1
SCARA5	ENSG00000168079	ENST00000518030	protein_coding	0	1	0	10	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	1
SCARA5	ENSG00000168079	ENST00000524352	protein_coding	0	1	0	12	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	2
SCRIB	ENSG00000180900	ENST00000320476	protein_coding	0	4	4	14	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	4	1
SCRIB	ENSG00000180900	ENST00000356994	protein_coding	0	4	4	14	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	4	1
SCRIB	ENSG00000180900	ENST00000377533	protein_coding	0	4	4	14	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	4	1
SCRIB	ENSG00000180900	ENST00000525051	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1
SCRIB	ENSG00000180900	ENST00000526832	protein_coding	0	2	1	13	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	2	9
SCRIB	ENSG00000180900	ENST00000531163	retained_intron	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5
SCRIB	ENSG00000180900	ENST00000531942	protein_coding	0	1	0	14	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	1	7
SCRIB	ENSG00000180900	ENST00000546337	processed_transcript	0	0	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
SCRT1	ENSG00000170616	ENST00000332135	protein_coding	0	0	0	6	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
SDAD1P1	ENSG00000228451	ENST00000519902	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SDAD1P1	ENSG00000228451	ENST00000524156	transcribed_processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
SDC2	ENSG00000169439	ENST00000302190	protein_coding	0	0	1	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
SDC2	ENSG00000169439	ENST00000518385	protein_coding	0	0	1	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
SDC2	ENSG00000169439	ENST00000519587	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
SDC2	ENSG00000169439	ENST00000519914	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
SDC2	ENSG00000169439	ENST00000520233	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
SDC2	ENSG00000169439	ENST00000521590	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
SDC2	ENSG00000169439	ENST00000522911	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
SDC2	ENSG00000169439	ENST00000523877	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000260130	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000413219	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000422546	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000424270	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000447182	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000447267	protein_coding	0	0	0	10	0	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000519115	retained_intron	0	0	0	5	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000520168	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000520228	retained_intron	0	0	0	5	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000522243	processed_transcript	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000522843	retained_intron	0	0	0	4	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000523441	retained_intron	0	0	0	6	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0
SDCBP	ENSG00000137575	ENST00000523483	protein_coding	0	0	0	11	0	0	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0
